date,Region,Municipality,cases,deaths
03/06/2020,Central,Podgorica,0,0
03/06/2020,Central,Cetinje,0,0
03/06/2020,Central,Danilovgrad,0,0
03/06/2020,Central,Niksic,0,0
03/06/2020,Central,Tuzi,0,0
03/06/2020,Costal,Bar,0,0
03/06/2020,Costal,Budva,0,0
03/06/2020,Costal,Herceg Novi,0,0
03/06/2020,Costal,Kotor,0,0
03/06/2020,Costal,Tivat,0,0
03/06/2020,Costal,Ulcinj,0,0
03/06/2020,Northern,Andrijevica,0,0
03/06/2020,Northern,Berane,0,0
03/06/2020,Northern,Bijelo Polje,0,0
03/06/2020,Northern,Gusinje,0,0
03/06/2020,Northern,Kolasin,0,0
03/06/2020,Northern,Mojkovac,0,0
03/06/2020,Northern,Petnjica,0,0
03/06/2020,Northern,Plav,0,0
03/06/2020,Northern,Pluzine,0,0
03/06/2020,Northern,Pljevlja,0,0
03/06/2020,Northern,Rozaje,0,0
03/06/2020,Northern,Savnik,0,0
03/06/2020,Northern,Zabljak,0,0
04/06/2020,Central,Podgorica,0,0
04/06/2020,Central,Cetinje,0,0
04/06/2020,Central,Danilovgrad,0,0
04/06/2020,Central,Niksic,0,0
04/06/2020,Central,Tuzi,0,0
04/06/2020,Costal,Bar,0,0
04/06/2020,Costal,Budva,0,0
04/06/2020,Costal,Herceg Novi,0,0
04/06/2020,Costal,Kotor,0,0
04/06/2020,Costal,Tivat,0,0
04/06/2020,Costal,Ulcinj,0,0
04/06/2020,Northern,Andrijevica,0,0
04/06/2020,Northern,Berane,0,0
04/06/2020,Northern,Bijelo Polje,0,0
04/06/2020,Northern,Gusinje,0,0
04/06/2020,Northern,Kolasin,0,0
04/06/2020,Northern,Mojkovac,0,0
04/06/2020,Northern,Petnjica,0,0
04/06/2020,Northern,Plav,0,0
04/06/2020,Northern,Pluzine,0,0
04/06/2020,Northern,Pljevlja,0,0
04/06/2020,Northern,Rozaje,0,0
04/06/2020,Northern,Savnik,0,0
04/06/2020,Northern,Zabljak,0,0
05/06/2020,Central,Podgorica,0,0
05/06/2020,Central,Cetinje,0,0
05/06/2020,Central,Danilovgrad,0,0
05/06/2020,Central,Niksic,0,0
05/06/2020,Central,Tuzi,0,0
05/06/2020,Costal,Bar,0,0
05/06/2020,Costal,Budva,0,0
05/06/2020,Costal,Herceg Novi,0,0
05/06/2020,Costal,Kotor,0,0
05/06/2020,Costal,Tivat,0,0
05/06/2020,Costal,Ulcinj,0,0
05/06/2020,Northern,Andrijevica,0,0
05/06/2020,Northern,Berane,0,0
05/06/2020,Northern,Bijelo Polje,0,0
05/06/2020,Northern,Gusinje,0,0
05/06/2020,Northern,Kolasin,0,0
05/06/2020,Northern,Mojkovac,0,0
05/06/2020,Northern,Petnjica,0,0
05/06/2020,Northern,Plav,0,0
05/06/2020,Northern,Pluzine,0,0
05/06/2020,Northern,Pljevlja,0,0
05/06/2020,Northern,Rozaje,0,0
05/06/2020,Northern,Savnik,0,0
05/06/2020,Northern,Zabljak,0,0
06/06/2020,Central,Podgorica,0,0
06/06/2020,Central,Cetinje,0,0
06/06/2020,Central,Danilovgrad,0,0
06/06/2020,Central,Niksic,0,0
06/06/2020,Central,Tuzi,0,0
06/06/2020,Costal,Bar,0,0
06/06/2020,Costal,Budva,0,0
06/06/2020,Costal,Herceg Novi,0,0
06/06/2020,Costal,Kotor,0,0
06/06/2020,Costal,Tivat,0,0
06/06/2020,Costal,Ulcinj,0,0
06/06/2020,Northern,Andrijevica,0,0
06/06/2020,Northern,Berane,0,0
06/06/2020,Northern,Bijelo Polje,0,0
06/06/2020,Northern,Gusinje,0,0
06/06/2020,Northern,Kolasin,0,0
06/06/2020,Northern,Mojkovac,0,0
06/06/2020,Northern,Petnjica,0,0
06/06/2020,Northern,Plav,0,0
06/06/2020,Northern,Pluzine,0,0
06/06/2020,Northern,Pljevlja,0,0
06/06/2020,Northern,Rozaje,0,0
06/06/2020,Northern,Savnik,0,0
06/06/2020,Northern,Zabljak,0,0
07/06/2020,Central,Podgorica,0,0
07/06/2020,Central,Cetinje,0,0
07/06/2020,Central,Danilovgrad,0,0
07/06/2020,Central,Niksic,0,0
07/06/2020,Central,Tuzi,0,0
07/06/2020,Costal,Bar,0,0
07/06/2020,Costal,Budva,0,0
07/06/2020,Costal,Herceg Novi,0,0
07/06/2020,Costal,Kotor,0,0
07/06/2020,Costal,Tivat,0,0
07/06/2020,Costal,Ulcinj,0,0
07/06/2020,Northern,Andrijevica,0,0
07/06/2020,Northern,Berane,0,0
07/06/2020,Northern,Bijelo Polje,0,0
07/06/2020,Northern,Gusinje,0,0
07/06/2020,Northern,Kolasin,0,0
07/06/2020,Northern,Mojkovac,0,0
07/06/2020,Northern,Petnjica,0,0
07/06/2020,Northern,Plav,0,0
07/06/2020,Northern,Pluzine,0,0
07/06/2020,Northern,Pljevlja,0,0
07/06/2020,Northern,Rozaje,0,0
07/06/2020,Northern,Savnik,0,0
07/06/2020,Northern,Zabljak,0,0
08/06/2020,Central,Podgorica,0,0
08/06/2020,Central,Cetinje,0,0
08/06/2020,Central,Danilovgrad,0,0
08/06/2020,Central,Niksic,0,0
08/06/2020,Central,Tuzi,0,0
08/06/2020,Costal,Bar,0,0
08/06/2020,Costal,Budva,0,0
08/06/2020,Costal,Herceg Novi,0,0
08/06/2020,Costal,Kotor,0,0
08/06/2020,Costal,Tivat,0,0
08/06/2020,Costal,Ulcinj,0,0
08/06/2020,Northern,Andrijevica,0,0
08/06/2020,Northern,Berane,0,0
08/06/2020,Northern,Bijelo Polje,0,0
08/06/2020,Northern,Gusinje,0,0
08/06/2020,Northern,Kolasin,0,0
08/06/2020,Northern,Mojkovac,0,0
08/06/2020,Northern,Petnjica,0,0
08/06/2020,Northern,Plav,0,0
08/06/2020,Northern,Pluzine,0,0
08/06/2020,Northern,Pljevlja,0,0
08/06/2020,Northern,Rozaje,0,0
08/06/2020,Northern,Savnik,0,0
08/06/2020,Northern,Zabljak,0,0
09/06/2020,Central,Podgorica,0,0
09/06/2020,Central,Cetinje,0,0
09/06/2020,Central,Danilovgrad,0,0
09/06/2020,Central,Niksic,0,0
09/06/2020,Central,Tuzi,0,0
09/06/2020,Costal,Bar,0,0
09/06/2020,Costal,Budva,0,0
09/06/2020,Costal,Herceg Novi,0,0
09/06/2020,Costal,Kotor,0,0
09/06/2020,Costal,Tivat,0,0
09/06/2020,Costal,Ulcinj,0,0
09/06/2020,Northern,Andrijevica,0,0
09/06/2020,Northern,Berane,0,0
09/06/2020,Northern,Bijelo Polje,0,0
09/06/2020,Northern,Gusinje,0,0
09/06/2020,Northern,Kolasin,0,0
09/06/2020,Northern,Mojkovac,0,0
09/06/2020,Northern,Petnjica,0,0
09/06/2020,Northern,Plav,0,0
09/06/2020,Northern,Pluzine,0,0
09/06/2020,Northern,Pljevlja,0,0
09/06/2020,Northern,Rozaje,0,0
09/06/2020,Northern,Savnik,0,0
09/06/2020,Northern,Zabljak,0,0
10/06/2020,Central,Podgorica,0,0
10/06/2020,Central,Cetinje,0,0
10/06/2020,Central,Danilovgrad,0,0
10/06/2020,Central,Niksic,0,0
10/06/2020,Central,Tuzi,0,0
10/06/2020,Costal,Bar,0,0
10/06/2020,Costal,Budva,0,0
10/06/2020,Costal,Herceg Novi,0,0
10/06/2020,Costal,Kotor,0,0
10/06/2020,Costal,Tivat,0,0
10/06/2020,Costal,Ulcinj,0,0
10/06/2020,Northern,Andrijevica,0,0
10/06/2020,Northern,Berane,0,0
10/06/2020,Northern,Bijelo Polje,0,0
10/06/2020,Northern,Gusinje,0,0
10/06/2020,Northern,Kolasin,0,0
10/06/2020,Northern,Mojkovac,0,0
10/06/2020,Northern,Petnjica,0,0
10/06/2020,Northern,Plav,0,0
10/06/2020,Northern,Pluzine,0,0
10/06/2020,Northern,Pljevlja,0,0
10/06/2020,Northern,Rozaje,0,0
10/06/2020,Northern,Savnik,0,0
10/06/2020,Northern,Zabljak,0,0
11/06/2020,Central,Podgorica,0,0
11/06/2020,Central,Cetinje,0,0
11/06/2020,Central,Danilovgrad,0,0
11/06/2020,Central,Niksic,0,0
11/06/2020,Central,Tuzi,0,0
11/06/2020,Costal,Bar,0,0
11/06/2020,Costal,Budva,0,0
11/06/2020,Costal,Herceg Novi,0,0
11/06/2020,Costal,Kotor,0,0
11/06/2020,Costal,Tivat,0,0
11/06/2020,Costal,Ulcinj,0,0
11/06/2020,Northern,Andrijevica,0,0
11/06/2020,Northern,Berane,0,0
11/06/2020,Northern,Bijelo Polje,0,0
11/06/2020,Northern,Gusinje,0,0
11/06/2020,Northern,Kolasin,0,0
11/06/2020,Northern,Mojkovac,0,0
11/06/2020,Northern,Petnjica,0,0
11/06/2020,Northern,Plav,0,0
11/06/2020,Northern,Pluzine,0,0
11/06/2020,Northern,Pljevlja,0,0
11/06/2020,Northern,Rozaje,0,0
11/06/2020,Northern,Savnik,0,0
11/06/2020,Northern,Zabljak,0,0
12/06/2020,Central,Podgorica,0,0
12/06/2020,Central,Cetinje,0,0
12/06/2020,Central,Danilovgrad,0,0
12/06/2020,Central,Niksic,0,0
12/06/2020,Central,Tuzi,0,0
12/06/2020,Costal,Bar,0,0
12/06/2020,Costal,Budva,0,0
12/06/2020,Costal,Herceg Novi,0,0
12/06/2020,Costal,Kotor,0,0
12/06/2020,Costal,Tivat,0,0
12/06/2020,Costal,Ulcinj,0,0
12/06/2020,Northern,Andrijevica,0,0
12/06/2020,Northern,Berane,0,0
12/06/2020,Northern,Bijelo Polje,0,0
12/06/2020,Northern,Gusinje,0,0
12/06/2020,Northern,Kolasin,0,0
12/06/2020,Northern,Mojkovac,0,0
12/06/2020,Northern,Petnjica,0,0
12/06/2020,Northern,Plav,0,0
12/06/2020,Northern,Pluzine,0,0
12/06/2020,Northern,Pljevlja,0,0
12/06/2020,Northern,Rozaje,0,0
12/06/2020,Northern,Savnik,0,0
12/06/2020,Northern,Zabljak,0,0
13/06/2020,Central,Podgorica,0,0
13/06/2020,Central,Cetinje,0,0
13/06/2020,Central,Danilovgrad,0,0
13/06/2020,Central,Niksic,0,0
13/06/2020,Central,Tuzi,0,0
13/06/2020,Costal,Bar,0,0
13/06/2020,Costal,Budva,0,0
13/06/2020,Costal,Herceg Novi,0,0
13/06/2020,Costal,Kotor,0,0
13/06/2020,Costal,Tivat,0,0
13/06/2020,Costal,Ulcinj,0,0
13/06/2020,Northern,Andrijevica,0,0
13/06/2020,Northern,Berane,0,0
13/06/2020,Northern,Bijelo Polje,0,0
13/06/2020,Northern,Gusinje,0,0
13/06/2020,Northern,Kolasin,0,0
13/06/2020,Northern,Mojkovac,0,0
13/06/2020,Northern,Petnjica,0,0
13/06/2020,Northern,Plav,0,0
13/06/2020,Northern,Pluzine,0,0
13/06/2020,Northern,Pljevlja,0,0
13/06/2020,Northern,Rozaje,0,0
13/06/2020,Northern,Savnik,0,0
13/06/2020,Northern,Zabljak,0,0
14/06/2020,Central,Podgorica,0,0
14/06/2020,Central,Cetinje,0,0
14/06/2020,Central,Danilovgrad,0,0
14/06/2020,Central,Niksic,0,0
14/06/2020,Central,Tuzi,0,0
14/06/2020,Costal,Bar,0,0
14/06/2020,Costal,Budva,0,0
14/06/2020,Costal,Herceg Novi,0,0
14/06/2020,Costal,Kotor,0,0
14/06/2020,Costal,Tivat,0,0
14/06/2020,Costal,Ulcinj,0,0
14/06/2020,Northern,Andrijevica,0,0
14/06/2020,Northern,Berane,0,0
14/06/2020,Northern,Bijelo Polje,0,0
14/06/2020,Northern,Gusinje,0,0
14/06/2020,Northern,Kolasin,0,0
14/06/2020,Northern,Mojkovac,0,0
14/06/2020,Northern,Petnjica,0,0
14/06/2020,Northern,Plav,0,0
14/06/2020,Northern,Pluzine,0,0
14/06/2020,Northern,Pljevlja,0,0
14/06/2020,Northern,Rozaje,0,0
14/06/2020,Northern,Savnik,0,0
14/06/2020,Northern,Zabljak,0,0
15/06/2020,Central,Podgorica,1,0
15/06/2020,Central,Cetinje,0,0
15/06/2020,Central,Danilovgrad,0,0
15/06/2020,Central,Niksic,0,0
15/06/2020,Central,Tuzi,0,0
15/06/2020,Costal,Bar,0,0
15/06/2020,Costal,Budva,1,0
15/06/2020,Costal,Herceg Novi,0,0
15/06/2020,Costal,Kotor,0,0
15/06/2020,Costal,Tivat,0,0
15/06/2020,Costal,Ulcinj,0,0
15/06/2020,Northern,Andrijevica,0,0
15/06/2020,Northern,Berane,0,0
15/06/2020,Northern,Bijelo Polje,0,0
15/06/2020,Northern,Gusinje,0,0
15/06/2020,Northern,Kolasin,0,0
15/06/2020,Northern,Mojkovac,0,0
15/06/2020,Northern,Petnjica,0,0
15/06/2020,Northern,Plav,0,0
15/06/2020,Northern,Pluzine,0,0
15/06/2020,Northern,Pljevlja,0,0
15/06/2020,Northern,Rozaje,0,0
15/06/2020,Northern,Savnik,0,0
15/06/2020,Northern,Zabljak,0,0
16/06/2020,Central,Podgorica,4,0
16/06/2020,Central,Cetinje,1,0
16/06/2020,Central,Danilovgrad,0,0
16/06/2020,Central,Niksic,0,0
16/06/2020,Central,Tuzi,0,0
16/06/2020,Costal,Bar,0,0
16/06/2020,Costal,Budva,1,0
16/06/2020,Costal,Herceg Novi,0,0
16/06/2020,Costal,Kotor,0,0
16/06/2020,Costal,Tivat,0,0
16/06/2020,Costal,Ulcinj,0,0
16/06/2020,Northern,Andrijevica,0,0
16/06/2020,Northern,Berane,1,0
16/06/2020,Northern,Bijelo Polje,0,0
16/06/2020,Northern,Gusinje,0,0
16/06/2020,Northern,Kolasin,0,0
16/06/2020,Northern,Mojkovac,0,0
16/06/2020,Northern,Petnjica,0,0
16/06/2020,Northern,Plav,0,0
16/06/2020,Northern,Pluzine,0,0
16/06/2020,Northern,Pljevlja,0,0
16/06/2020,Northern,Rozaje,1,0
16/06/2020,Northern,Savnik,0,0
16/06/2020,Northern,Zabljak,0,0
17/06/2020,Central,Podgorica,0,0
17/06/2020,Central,Cetinje,0,0
17/06/2020,Central,Danilovgrad,0,0
17/06/2020,Central,Niksic,0,0
17/06/2020,Central,Tuzi,0,0
17/06/2020,Costal,Bar,0,0
17/06/2020,Costal,Budva,0,0
17/06/2020,Costal,Herceg Novi,0,0
17/06/2020,Costal,Kotor,0,0
17/06/2020,Costal,Tivat,0,0
17/06/2020,Costal,Ulcinj,0,0
17/06/2020,Northern,Andrijevica,0,0
17/06/2020,Northern,Berane,0,0
17/06/2020,Northern,Bijelo Polje,0,0
17/06/2020,Northern,Gusinje,0,0
17/06/2020,Northern,Kolasin,0,0
17/06/2020,Northern,Mojkovac,0,0
17/06/2020,Northern,Petnjica,0,0
17/06/2020,Northern,Plav,0,0
17/06/2020,Northern,Pluzine,0,0
17/06/2020,Northern,Pljevlja,0,0
17/06/2020,Northern,Rozaje,0,0
17/06/2020,Northern,Savnik,0,0
17/06/2020,Northern,Zabljak,0,0
18/06/2020,Central,Podgorica,0,0
18/06/2020,Central,Cetinje,0,0
18/06/2020,Central,Danilovgrad,0,0
18/06/2020,Central,Niksic,0,0
18/06/2020,Central,Tuzi,0,0
18/06/2020,Costal,Bar,0,0
18/06/2020,Costal,Budva,0,0
18/06/2020,Costal,Herceg Novi,0,0
18/06/2020,Costal,Kotor,0,0
18/06/2020,Costal,Tivat,0,0
18/06/2020,Costal,Ulcinj,0,0
18/06/2020,Northern,Andrijevica,0,0
18/06/2020,Northern,Berane,0,0
18/06/2020,Northern,Bijelo Polje,0,0
18/06/2020,Northern,Gusinje,0,0
18/06/2020,Northern,Kolasin,0,0
18/06/2020,Northern,Mojkovac,0,0
18/06/2020,Northern,Petnjica,0,0
18/06/2020,Northern,Plav,0,0
18/06/2020,Northern,Pluzine,0,0
18/06/2020,Northern,Pljevlja,0,0
18/06/2020,Northern,Rozaje,0,0
18/06/2020,Northern,Savnik,0,0
18/06/2020,Northern,Zabljak,0,0
19/06/2020,Central,Podgorica,0,0
19/06/2020,Central,Cetinje,0,0
19/06/2020,Central,Danilovgrad,0,0
19/06/2020,Central,Niksic,0,0
19/06/2020,Central,Tuzi,0,0
19/06/2020,Costal,Bar,0,0
19/06/2020,Costal,Budva,0,0
19/06/2020,Costal,Herceg Novi,0,0
19/06/2020,Costal,Kotor,0,0
19/06/2020,Costal,Tivat,0,0
19/06/2020,Costal,Ulcinj,0,0
19/06/2020,Northern,Andrijevica,0,0
19/06/2020,Northern,Berane,0,0
19/06/2020,Northern,Bijelo Polje,0,0
19/06/2020,Northern,Gusinje,0,0
19/06/2020,Northern,Kolasin,0,0
19/06/2020,Northern,Mojkovac,0,0
19/06/2020,Northern,Petnjica,0,0
19/06/2020,Northern,Plav,0,0
19/06/2020,Northern,Pluzine,0,0
19/06/2020,Northern,Pljevlja,0,0
19/06/2020,Northern,Rozaje,0,0
19/06/2020,Northern,Savnik,0,0
19/06/2020,Northern,Zabljak,0,0
20/06/2020,Central,Podgorica,0,0
20/06/2020,Central,Cetinje,0,0
20/06/2020,Central,Danilovgrad,0,0
20/06/2020,Central,Niksic,0,0
20/06/2020,Central,Tuzi,0,0
20/06/2020,Costal,Bar,0,0
20/06/2020,Costal,Budva,0,0
20/06/2020,Costal,Herceg Novi,0,0
20/06/2020,Costal,Kotor,0,0
20/06/2020,Costal,Tivat,0,0
20/06/2020,Costal,Ulcinj,0,0
20/06/2020,Northern,Andrijevica,0,0
20/06/2020,Northern,Berane,0,0
20/06/2020,Northern,Bijelo Polje,0,0
20/06/2020,Northern,Gusinje,0,0
20/06/2020,Northern,Kolasin,0,0
20/06/2020,Northern,Mojkovac,0,0
20/06/2020,Northern,Petnjica,0,0
20/06/2020,Northern,Plav,0,0
20/06/2020,Northern,Pluzine,0,0
20/06/2020,Northern,Pljevlja,0,0
20/06/2020,Northern,Rozaje,0,0
20/06/2020,Northern,Savnik,0,0
20/06/2020,Northern,Zabljak,0,0
21/06/2020,Central,Podgorica,16,0
21/06/2020,Central,Cetinje,2,0
21/06/2020,Central,Danilovgrad,1,0
21/06/2020,Central,Niksic,0,0
21/06/2020,Central,Tuzi,0,0
21/06/2020,Costal,Bar,3,0
21/06/2020,Costal,Budva,3,0
21/06/2020,Costal,Herceg Novi,0,0
21/06/2020,Costal,Kotor,0,0
21/06/2020,Costal,Tivat,0,0
21/06/2020,Costal,Ulcinj,3,0
21/06/2020,Northern,Andrijevica,0,0
21/06/2020,Northern,Berane,3,0
21/06/2020,Northern,Bijelo Polje,1,0
21/06/2020,Northern,Gusinje,0,0
21/06/2020,Northern,Kolasin,0,0
21/06/2020,Northern,Mojkovac,0,0
21/06/2020,Northern,Petnjica,0,0
21/06/2020,Northern,Plav,0,0
21/06/2020,Northern,Pluzine,0,0
21/06/2020,Northern,Pljevlja,0,0
21/06/2020,Northern,Rozaje,19,0
21/06/2020,Northern,Savnik,0,0
21/06/2020,Northern,Zabljak,0,0
22/06/2020,Central,Podgorica,4,0
22/06/2020,Central,Cetinje,0,0
22/06/2020,Central,Danilovgrad,0,0
22/06/2020,Central,Niksic,0,0
22/06/2020,Central,Tuzi,0,0
22/06/2020,Costal,Bar,1,0
22/06/2020,Costal,Budva,0,0
22/06/2020,Costal,Herceg Novi,0,0
22/06/2020,Costal,Kotor,0,0
22/06/2020,Costal,Tivat,0,0
22/06/2020,Costal,Ulcinj,0,0
22/06/2020,Northern,Andrijevica,0,0
22/06/2020,Northern,Berane,0,0
22/06/2020,Northern,Bijelo Polje,0,0
22/06/2020,Northern,Gusinje,0,0
22/06/2020,Northern,Kolasin,0,0
22/06/2020,Northern,Mojkovac,0,0
22/06/2020,Northern,Petnjica,0,0
22/06/2020,Northern,Plav,0,0
22/06/2020,Northern,Pluzine,0,0
22/06/2020,Northern,Pljevlja,0,0
22/06/2020,Northern,Rozaje,3,0
22/06/2020,Northern,Savnik,0,0
22/06/2020,Northern,Zabljak,0,0
23/06/2020,Central,Podgorica,4,0
23/06/2020,Central,Cetinje,0,0
23/06/2020,Central,Danilovgrad,0,0
23/06/2020,Central,Niksic,0,0
23/06/2020,Central,Tuzi,0,0
23/06/2020,Costal,Bar,1,0
23/06/2020,Costal,Budva,0,0
23/06/2020,Costal,Herceg Novi,0,0
23/06/2020,Costal,Kotor,0,0
23/06/2020,Costal,Tivat,0,0
23/06/2020,Costal,Ulcinj,0,0
23/06/2020,Northern,Andrijevica,0,0
23/06/2020,Northern,Berane,0,0
23/06/2020,Northern,Bijelo Polje,0,0
23/06/2020,Northern,Gusinje,0,0
23/06/2020,Northern,Kolasin,0,0
23/06/2020,Northern,Mojkovac,0,0
23/06/2020,Northern,Petnjica,0,0
23/06/2020,Northern,Plav,0,0
23/06/2020,Northern,Pluzine,0,0
23/06/2020,Northern,Pljevlja,0,0
23/06/2020,Northern,Rozaje,3,0
23/06/2020,Northern,Savnik,0,0
23/06/2020,Northern,Zabljak,0,0
24/06/2020,Central,Podgorica,0,0
24/06/2020,Central,Cetinje,0,0
24/06/2020,Central,Danilovgrad,0,0
24/06/2020,Central,Niksic,0,0
24/06/2020,Central,Tuzi,0,0
24/06/2020,Costal,Bar,0,0
24/06/2020,Costal,Budva,0,0
24/06/2020,Costal,Herceg Novi,0,0
24/06/2020,Costal,Kotor,0,0
24/06/2020,Costal,Tivat,0,0
24/06/2020,Costal,Ulcinj,0,0
24/06/2020,Northern,Andrijevica,0,0
24/06/2020,Northern,Berane,0,0
24/06/2020,Northern,Bijelo Polje,0,0
24/06/2020,Northern,Gusinje,0,0
24/06/2020,Northern,Kolasin,0,0
24/06/2020,Northern,Mojkovac,0,0
24/06/2020,Northern,Petnjica,0,0
24/06/2020,Northern,Plav,0,0
24/06/2020,Northern,Pluzine,0,0
24/06/2020,Northern,Pljevlja,0,0
24/06/2020,Northern,Rozaje,0,0
24/06/2020,Northern,Savnik,0,0
24/06/2020,Northern,Zabljak,0,0
25/06/2020,Central,Podgorica,0,0
25/06/2020,Central,Cetinje,0,0
25/06/2020,Central,Danilovgrad,0,0
25/06/2020,Central,Niksic,0,0
25/06/2020,Central,Tuzi,0,0
25/06/2020,Costal,Bar,0,0
25/06/2020,Costal,Budva,0,0
25/06/2020,Costal,Herceg Novi,0,0
25/06/2020,Costal,Kotor,0,0
25/06/2020,Costal,Tivat,0,0
25/06/2020,Costal,Ulcinj,0,0
25/06/2020,Northern,Andrijevica,0,0
25/06/2020,Northern,Berane,0,0
25/06/2020,Northern,Bijelo Polje,0,0
25/06/2020,Northern,Gusinje,0,0
25/06/2020,Northern,Kolasin,0,0
25/06/2020,Northern,Mojkovac,0,0
25/06/2020,Northern,Petnjica,0,0
25/06/2020,Northern,Plav,0,0
25/06/2020,Northern,Pluzine,0,0
25/06/2020,Northern,Pljevlja,0,0
25/06/2020,Northern,Rozaje,0,0
25/06/2020,Northern,Savnik,0,0
25/06/2020,Northern,Zabljak,0,0
26/06/2020,Central,Podgorica,3,0
26/06/2020,Central,Cetinje,3,0
26/06/2020,Central,Danilovgrad,2,0
26/06/2020,Central,Niksic,1,0
26/06/2020,Central,Tuzi,2,0
26/06/2020,Costal,Bar,2,0
26/06/2020,Costal,Budva,11,0
26/06/2020,Costal,Herceg Novi,2,0
26/06/2020,Costal,Kotor,1,0
26/06/2020,Costal,Tivat,0,0
26/06/2020,Costal,Ulcinj,1,0
26/06/2020,Northern,Andrijevica,0,0
26/06/2020,Northern,Berane,9,0
26/06/2020,Northern,Bijelo Polje,12,0
26/06/2020,Northern,Gusinje,1,0
26/06/2020,Northern,Kolasin,0,0
26/06/2020,Northern,Mojkovac,0,0
26/06/2020,Northern,Petnjica,0,0
26/06/2020,Northern,Plav,0,0
26/06/2020,Northern,Pluzine,0,0
26/06/2020,Northern,Pljevlja,2,0
26/06/2020,Northern,Rozaje,39,0
26/06/2020,Northern,Savnik,0,0
26/06/2020,Northern,Zabljak,0,0
27/06/2020,Central,Podgorica,3,0
27/06/2020,Central,Cetinje,2,0
27/06/2020,Central,Danilovgrad,0,0
27/06/2020,Central,Niksic,0,0
27/06/2020,Central,Tuzi,0,0
27/06/2020,Costal,Bar,1,0
27/06/2020,Costal,Budva,2,0
27/06/2020,Costal,Herceg Novi,0,0
27/06/2020,Costal,Kotor,0,0
27/06/2020,Costal,Tivat,0,0
27/06/2020,Costal,Ulcinj,0,0
27/06/2020,Northern,Andrijevica,0,0
27/06/2020,Northern,Berane,0,0
27/06/2020,Northern,Bijelo Polje,0,0
27/06/2020,Northern,Gusinje,0,0
27/06/2020,Northern,Kolasin,0,0
27/06/2020,Northern,Mojkovac,0,0
27/06/2020,Northern,Petnjica,0,0
27/06/2020,Northern,Plav,0,0
27/06/2020,Northern,Pluzine,0,0
27/06/2020,Northern,Pljevlja,0,0
27/06/2020,Northern,Rozaje,4,0
27/06/2020,Northern,Savnik,0,0
27/06/2020,Northern,Zabljak,0,0
28/06/2020,Central,Podgorica,0,0
28/06/2020,Central,Cetinje,0,0
28/06/2020,Central,Danilovgrad,0,0
28/06/2020,Central,Niksic,0,0
28/06/2020,Central,Tuzi,0,0
28/06/2020,Costal,Bar,0,0
28/06/2020,Costal,Budva,0,0
28/06/2020,Costal,Herceg Novi,0,0
28/06/2020,Costal,Kotor,0,0
28/06/2020,Costal,Tivat,0,0
28/06/2020,Costal,Ulcinj,0,0
28/06/2020,Northern,Andrijevica,0,0
28/06/2020,Northern,Berane,0,0
28/06/2020,Northern,Bijelo Polje,0,0
28/06/2020,Northern,Gusinje,0,0
28/06/2020,Northern,Kolasin,0,0
28/06/2020,Northern,Mojkovac,0,0
28/06/2020,Northern,Petnjica,0,0
28/06/2020,Northern,Plav,0,0
28/06/2020,Northern,Pluzine,0,0
28/06/2020,Northern,Pljevlja,0,0
28/06/2020,Northern,Rozaje,4,0
28/06/2020,Northern,Savnik,0,0
28/06/2020,Northern,Zabljak,0,0
29/06/2020,Central,Podgorica,0,0
29/06/2020,Central,Cetinje,0,0
29/06/2020,Central,Danilovgrad,0,0
29/06/2020,Central,Niksic,0,0
29/06/2020,Central,Tuzi,0,0
29/06/2020,Costal,Bar,0,0
29/06/2020,Costal,Budva,0,0
29/06/2020,Costal,Herceg Novi,0,0
29/06/2020,Costal,Kotor,0,0
29/06/2020,Costal,Tivat,0,0
29/06/2020,Costal,Ulcinj,0,0
29/06/2020,Northern,Andrijevica,0,0
29/06/2020,Northern,Berane,0,0
29/06/2020,Northern,Bijelo Polje,0,0
29/06/2020,Northern,Gusinje,0,0
29/06/2020,Northern,Kolasin,0,0
29/06/2020,Northern,Mojkovac,0,0
29/06/2020,Northern,Petnjica,0,0
29/06/2020,Northern,Plav,0,0
29/06/2020,Northern,Pluzine,0,0
29/06/2020,Northern,Pljevlja,0,0
29/06/2020,Northern,Rozaje,0,0
29/06/2020,Northern,Savnik,0,0
29/06/2020,Northern,Zabljak,0,0
30/06/2020,Central,Podgorica,0,0
30/06/2020,Central,Cetinje,0,0
30/06/2020,Central,Danilovgrad,0,0
30/06/2020,Central,Niksic,0,0
30/06/2020,Central,Tuzi,0,0
30/06/2020,Costal,Bar,0,0
30/06/2020,Costal,Budva,0,0
30/06/2020,Costal,Herceg Novi,0,0
30/06/2020,Costal,Kotor,0,0
30/06/2020,Costal,Tivat,0,0
30/06/2020,Costal,Ulcinj,0,0
30/06/2020,Northern,Andrijevica,0,0
30/06/2020,Northern,Berane,0,0
30/06/2020,Northern,Bijelo Polje,0,0
30/06/2020,Northern,Gusinje,0,0
30/06/2020,Northern,Kolasin,0,0
30/06/2020,Northern,Mojkovac,0,0
30/06/2020,Northern,Petnjica,0,0
30/06/2020,Northern,Plav,0,0
30/06/2020,Northern,Pluzine,0,0
30/06/2020,Northern,Pljevlja,0,0
30/06/2020,Northern,Rozaje,0,0
30/06/2020,Northern,Savnik,0,0
30/06/2020,Northern,Zabljak,0,0
01/07/2020,Central,Podgorica,0,0
