date,Region,Municipality,cases,deaths,ncases,ndeaths
2020-08-17,Central,Niksic,360,7,7,3
2020-08-17,Central,Tuzi,44,2,0,0
2020-08-17,Costal,Bar,121,3,2,0
2020-08-17,Costal,Budva,95,0,6,0
2020-08-17,Costal,Herceg Novi,48,1,0,0
2020-08-17,Costal,Kotor,70,1,0,0
2020-08-17,Costal,Tivat,31,1,0,0
2020-08-17,Costal,Ulcinj,68,1,0,0
2020-08-17,Northern,Andrijevica,19,0,0,0
2020-08-17,Northern,Berane,128,8,0,0
2020-08-17,Northern,Bijelo Polje,239,4,13,0
2020-08-17,Northern,Gusinje,6,1,0,0
2020-08-17,Northern,Kolasin,3,0,1,0
2020-08-17,Northern,Mojkovac,10,0,0,0
2020-08-17,Northern,Petnjica,1,1,0,0
2020-08-17,Northern,Plav,7,2,0,0
2020-08-17,Northern,Pluzine,10,0,0,0
2020-08-17,Northern,Rozaje,149,11,0,0
2020-08-17,Northern,Savnik,10,0,0,0
2020-08-17,Northern,Zabljak,0,1,0,0
2020-08-17,Northern,Pljevlja,71,5,4,0
2020-08-18,Central,Podgorica,1131,12,9,0
2020-08-18,Central,Cetinje,63,1,1,0
2020-08-18,Central,Danilovgrad,16,1,0,0
2020-08-18,Central,Niksic,369,7,9,0
2020-08-18,Central,Tuzi,44,2,0,0
2020-08-18,Costal,Bar,121,3,0,0
2020-08-18,Costal,Budva,98,0,3,0
2020-08-18,Costal,Herceg Novi,48,1,0,0
2020-08-18,Costal,Kotor,71,1,1,0
2020-08-18,Costal,Tivat,31,1,0,0
2020-08-18,Costal,Ulcinj,71,1,3,0
2020-08-18,Northern,Andrijevica,19,0,0,0
2020-08-18,Northern,Berane,133,8,5,0
2020-08-18,Northern,Bijelo Polje,244,4,5,0
2020-08-18,Northern,Gusinje,6,1,0,0
2020-08-18,Northern,Kolasin,5,0,2,0
2020-08-18,Northern,Mojkovac,11,0,1,0
2020-08-18,Northern,Petnjica,1,1,0,0
2020-08-18,Northern,Plav,7,2,0,0
2020-08-18,Northern,Pluzine,10,0,0,0
2020-08-18,Northern,Rozaje,157,11,8,0
2020-08-18,Northern,Savnik,10,0,0,0
2020-08-18,Northern,Zabljak,0,1,0,0
2020-08-18,Northern,Pljevlja,71,5,0,0
2020-08-19,Central,Podgorica,1146,12,15,0
2020-08-19,Central,Cetinje,64,1,1,0
2020-08-19,Central,Danilovgrad,16,1,0,0
2020-08-19,Central,Niksic,375,7,6,0
2020-08-19,Central,Tuzi,44,2,0,0
2020-08-19,Costal,Bar,121,3,0,0
2020-08-19,Costal,Budva,100,0,2,0
2020-08-19,Costal,Herceg Novi,48,1,0,0
2020-08-19,Costal,Kotor,71,1,0,0
2020-08-19,Costal,Tivat,32,1,1,0
2020-08-19,Costal,Ulcinj,73,1,2,0
2020-08-19,Northern,Andrijevica,19,0,0,0
2020-08-19,Northern,Berane,133,8,0,0
2020-08-19,Northern,Bijelo Polje,253,4,9,0
2020-08-19,Northern,Gusinje,6,1,0,0
2020-08-19,Northern,Kolasin,6,0,1,0
2020-08-19,Northern,Mojkovac,11,0,0,0
2020-08-19,Northern,Petnjica,1,1,0,0
2020-08-19,Northern,Plav,7,2,0,0
2020-08-19,Northern,Pluzine,10,0,0,0
2020-08-19,Northern,Rozaje,161,11,4,0
2020-08-19,Northern,Savnik,10,0,0,0
2020-08-19,Northern,Zabljak,0,1,0,0
2020-08-19,Northern,Pljevlja,72,5,1,0
2020-08-20,Central,Podgorica,1164,12,18,0
2020-08-20,Central,Cetinje,65,1,1,0
2020-08-20,Central,Danilovgrad,16,1,0,0
2020-08-20,Central,Niksic,380,8,5,1
2020-08-20,Central,Tuzi,44,2,0,0
2020-08-20,Costal,Bar,124,3,3,0
2020-08-20,Costal,Budva,101,0,1,0
2020-08-20,Costal,Herceg Novi,49,1,1,0
2020-08-20,Costal,Kotor,71,1,0,0
2020-08-20,Costal,Tivat,32,1,0,0
2020-08-20,Costal,Ulcinj,76,1,3,0
2020-08-20,Northern,Andrijevica,19,0,0,0
2020-08-20,Northern,Berane,136,8,3,0
2020-08-20,Northern,Bijelo Polje,266,4,13,0
2020-08-20,Northern,Gusinje,6,1,0,0
2020-08-20,Northern,Kolasin,6,0,0,0
2020-08-20,Northern,Mojkovac,12,0,1,0
2020-08-20,Northern,Petnjica,1,1,0,0
2020-08-20,Northern,Plav,7,2,0,0
2020-08-20,Northern,Pluzine,12,0,2,0
2020-08-20,Northern,Rozaje,162,11,1,0
2020-08-20,Northern,Savnik,10,0,0,0
2020-08-20,Northern,Zabljak,0,1,0,0
2020-08-20,Northern,Pljevlja,73,5,1,0
2020-08-21,Central,Podgorica,1187,12,23,0
2020-08-21,Central,Cetinje,66,1,1,0
2020-08-21,Central,Danilovgrad,16,1,0,0
2020-08-21,Central,Niksic,392,8,12,0
2020-08-21,Central,Tuzi,44,2,0,0
2020-08-21,Costal,Bar,127,3,3,0
2020-08-21,Costal,Budva,101,0,0,0
2020-08-21,Costal,Herceg Novi,49,1,0,0
2020-08-21,Costal,Kotor,72,1,1,0
2020-08-21,Costal,Tivat,33,1,1,0
2020-08-21,Costal,Ulcinj,76,1,0,0
2020-08-21,Northern,Andrijevica,20,1,1,1
2020-08-21,Northern,Berane,138,8,2,0
2020-08-21,Northern,Bijelo Polje,266,4,0,0
2020-08-21,Northern,Gusinje,6,1,0,0
2020-08-21,Northern,Kolasin,6,0,0,0
2020-08-21,Northern,Mojkovac,12,0,0,0
2020-08-21,Northern,Petnjica,2,1,1,0
2020-08-21,Northern,Plav,7,2,0,0
2020-08-21,Northern,Pluzine,12,0,0,0
2020-08-21,Northern,Rozaje,162,11,0,0
2020-08-21,Northern,Savnik,10,0,0,0
2020-08-21,Northern,Zabljak,0,1,0,0
2020-08-21,Northern,Pljevlja,75,5,2,0
2020-08-22,Central,Podgorica,1202,13,15,1
2020-08-22,Central,Cetinje,66,1,0,0
2020-08-22,Central,Danilovgrad,18,1,2,0
2020-08-22,Central,Niksic,394,8,2,0
2020-08-22,Central,Tuzi,44,2,0,0
2020-08-22,Costal,Bar,129,3,2,0
2020-08-22,Costal,Budva,104,0,3,0
2020-08-22,Costal,Herceg Novi,50,1,1,0
2020-08-22,Costal,Kotor,72,2,0,1
2020-08-22,Costal,Tivat,34,1,1,0
2020-08-22,Costal,Ulcinj,76,1,0,0
2020-08-22,Northern,Andrijevica,20,1,0,0
2020-08-22,Northern,Berane,140,8,2,0
2020-08-22,Northern,Bijelo Polje,268,4,2,0
2020-08-22,Northern,Gusinje,6,1,0,0
2020-08-22,Northern,Kolasin,6,0,0,0
2020-08-22,Northern,Mojkovac,13,0,1,0
2020-08-22,Northern,Petnjica,2,1,0,0
2020-08-22,Northern,Plav,7,2,0,0
2020-08-22,Northern,Pluzine,12,0,0,0
2020-08-22,Northern,Rozaje,166,11,4,0
2020-08-22,Northern,Savnik,10,0,0,0
2020-08-22,Northern,Zabljak,0,1,0,0
2020-08-22,Northern,Pljevlja,75,5,0,0
2020-08-23,Central,Podgorica,1207,13,5,0
2020-08-23,Central,Cetinje,67,1,1,0
2020-08-23,Central,Danilovgrad,18,1,0,0
2020-08-23,Central,Niksic,398,8,4,0
2020-08-23,Central,Tuzi,44,2,0,0
2020-08-23,Costal,Bar,130,3,1,0
2020-08-23,Costal,Budva,110,0,6,0
2020-08-23,Costal,Herceg Novi,51,1,1,0
2020-08-23,Costal,Kotor,72,2,0,0
2020-08-23,Costal,Tivat,34,1,0,0
2020-08-23,Costal,Ulcinj,82,1,6,0
2020-08-23,Northern,Andrijevica,20,1,0,0
2020-08-23,Northern,Berane,140,8,0,0
2020-08-23,Northern,Bijelo Polje,275,4,7,0
2020-08-23,Northern,Gusinje,6,1,0,0
2020-08-23,Northern,Kolasin,6,0,0,0
2020-08-23,Northern,Mojkovac,13,0,0,0
2020-08-23,Northern,Petnjica,2,1,0,0
2020-08-23,Northern,Plav,7,2,0,0
2020-08-23,Northern,Pluzine,12,0,0,0
2020-08-23,Northern,Rozaje,166,11,0,0
2020-08-23,Northern,Savnik,10,0,0,0
2020-08-23,Northern,Zabljak,0,1,0,0
2020-08-23,Northern,Pljevlja,75,5,0,0
2020-08-24,Central,Podgorica,1224,13,17,0
2020-08-24,Central,Cetinje,69,1,2,0
2020-08-24,Central,Danilovgrad,18,1,0,0
2020-08-24,Central,Niksic,403,8,5,0
2020-08-24,Central,Tuzi,44,2,0,0
2020-08-24,Costal,Bar,130,3,0,0
2020-08-24,Costal,Budva,111,0,1,0
2020-08-24,Costal,Herceg Novi,52,1,1,0
2020-08-24,Costal,Kotor,72,2,0,0
2020-08-24,Costal,Tivat,34,1,0,0
2020-08-24,Costal,Ulcinj,83,1,1,0
2020-08-24,Northern,Andrijevica,20,1,0,0
2020-08-24,Northern,Berane,140,8,0,0
2020-08-24,Northern,Bijelo Polje,282,4,7,0
2020-08-24,Northern,Gusinje,6,1,0,0
2020-08-24,Northern,Kolasin,6,0,0,0
2020-08-24,Northern,Mojkovac,13,0,0,0
2020-08-24,Northern,Petnjica,2,1,0,0
2020-08-24,Northern,Plav,7,2,0,0
2020-08-24,Northern,Pluzine,12,0,0,0
2020-08-24,Northern,Rozaje,166,11,0,0
2020-08-24,Northern,Savnik,10,0,0,0
2020-08-24,Northern,Zabljak,0,1,0,0
2020-08-24,Northern,Pljevlja,76,5,1,0
2020-08-25,Central,Podgorica,1250,13,26,0
2020-08-25,Central,Cetinje,69,1,0,0
2020-08-25,Central,Danilovgrad,18,1,0,0
2020-08-25,Central,Niksic,405,9,2,1
2020-08-25,Central,Tuzi,46,2,2,0
2020-08-25,Costal,Bar,131,3,1,0
2020-08-25,Costal,Budva,112,0,1,0
2020-08-25,Costal,Herceg Novi,52,1,0,0
2020-08-25,Costal,Kotor,72,2,0,0
2020-08-25,Costal,Tivat,34,1,0,0
2020-08-25,Costal,Ulcinj,83,1,0,0
2020-08-25,Northern,Andrijevica,20,1,0,0
2020-08-25,Northern,Berane,144,8,4,0
2020-08-25,Northern,Bijelo Polje,289,5,7,1
2020-08-25,Northern,Gusinje,7,1,1,0
2020-08-25,Northern,Kolasin,6,0,0,0
2020-08-25,Northern,Mojkovac,13,0,0,0
2020-08-25,Northern,Petnjica,2,1,0,0
2020-08-25,Northern,Plav,7,3,0,1
2020-08-25,Northern,Pluzine,12,0,0,0
2020-08-25,Northern,Rozaje,185,11,19,0
2020-08-25,Northern,Savnik,10,0,0,0
2020-08-25,Northern,Zabljak,0,1,0,0
2020-08-25,Northern,Pljevlja,79,5,3,0
2020-08-26,Central,Podgorica,1267,13,17,0
2020-08-26,Central,Cetinje,69,1,0,0
2020-08-26,Central,Danilovgrad,18,1,0,0
2020-08-26,Central,Niksic,412,10,7,1
2020-08-26,Central,Tuzi,47,2,1,0
2020-08-26,Costal,Bar,135,3,4,0
2020-08-26,Costal,Budva,112,0,0,0
2020-08-26,Costal,Herceg Novi,52,1,0,0
2020-08-26,Costal,Kotor,72,2,0,0
2020-08-26,Costal,Tivat,36,1,2,0
2020-08-26,Costal,Ulcinj,85,1,2,0
2020-08-26,Northern,Andrijevica,21,1,1,0
2020-08-26,Northern,Berane,150,8,6,0
2020-08-26,Northern,Bijelo Polje,298,5,9,0
2020-08-26,Northern,Gusinje,9,1,2,0
2020-08-26,Northern,Kolasin,6,0,0,0
2020-08-26,Northern,Mojkovac,14,0,1,0
2020-08-26,Northern,Petnjica,2,1,0,0
2020-08-26,Northern,Plav,7,3,0,0
2020-08-26,Northern,Pluzine,12,0,0,0
2020-08-26,Northern,Rozaje,188,11,3,0
2020-08-26,Northern,Savnik,10,0,0,0
2020-08-26,Northern,Zabljak,0,1,0,0
2020-08-26,Northern,Pljevlja,79,5,0,0
2020-08-27,Central,Podgorica,1297,13,30,0
2020-08-27,Central,Cetinje,69,1,0,0
2020-08-27,Central,Danilovgrad,18,1,0,0
2020-08-27,Central,Niksic,412,10,0,0
2020-08-27,Central,Tuzi,47,2,0,0
2020-08-27,Costal,Bar,139,3,4,0
2020-08-27,Costal,Budva,116,0,4,0
2020-08-27,Costal,Herceg Novi,52,1,0,0
2020-08-27,Costal,Kotor,72,2,0,0
2020-08-27,Costal,Tivat,38,1,2,0
2020-08-27,Costal,Ulcinj,86,1,1,0
2020-08-27,Northern,Andrijevica,23,1,2,0
2020-08-27,Northern,Berane,156,8,6,0
2020-08-27,Northern,Bijelo Polje,304,6,6,1
2020-08-27,Northern,Gusinje,10,1,1,0
2020-08-27,Northern,Kolasin,6,0,0,0
2020-08-27,Northern,Mojkovac,14,0,0,0
2020-08-27,Northern,Petnjica,2,1,0,0
2020-08-27,Northern,Plav,7,3,0,0
2020-08-27,Northern,Pluzine,12,0,0,0
2020-08-27,Northern,Rozaje,189,11,1,0
2020-08-27,Northern,Savnik,10,0,0,0
2020-08-27,Northern,Zabljak,0,1,0,0
2020-08-27,Northern,Pljevlja,80,5,1,0
2020-08-28,Central,Podgorica,1327,13,30,0
2020-08-28,Central,Cetinje,70,1,1,0
2020-08-28,Central,Danilovgrad,18,1,0,0
2020-08-28,Central,Niksic,422,11,10,1
2020-08-28,Central,Tuzi,47,2,0,0
2020-08-28,Costal,Bar,142,3,3,0
2020-08-28,Costal,Budva,120,0,4,0
2020-08-28,Costal,Herceg Novi,54,1,2,0
2020-08-28,Costal,Kotor,73,2,1,0
2020-08-28,Costal,Tivat,39,1,1,0
2020-08-28,Costal,Ulcinj,88,1,2,0
2020-08-28,Northern,Andrijevica,24,1,1,0
2020-08-28,Northern,Berane,164,8,8,0
2020-08-28,Northern,Bijelo Polje,311,6,7,0
2020-08-28,Northern,Gusinje,12,1,2,0
2020-08-28,Northern,Kolasin,8,0,2,0
2020-08-28,Northern,Mojkovac,14,0,0,0
2020-08-28,Northern,Petnjica,3,1,1,0
2020-08-28,Northern,Plav,7,5,0,2
2020-08-28,Northern,Pluzine,12,0,0,0
2020-08-28,Northern,Rozaje,212,11,23,0
2020-08-28,Northern,Savnik,10,0,0,0
2020-08-28,Northern,Zabljak,0,1,0,0
2020-08-28,Northern,Pljevlja,81,5,1,0
2020-08-29,Central,Podgorica,1339,13,12,0
2020-08-29,Central,Cetinje,76,1,6,0
2020-08-29,Central,Danilovgrad,18,1,0,0
2020-08-29,Central,Niksic,428,11,6,0
2020-08-29,Central,Tuzi,47,2,0,0
2020-08-29,Costal,Bar,145,3,3,0
2020-08-29,Costal,Budva,123,0,3,0
2020-08-29,Costal,Herceg Novi,54,1,0,0
2020-08-29,Costal,Kotor,74,2,1,0
2020-08-29,Costal,Tivat,39,1,0,0
2020-08-29,Costal,Ulcinj,89,1,1,0
2020-08-29,Northern,Andrijevica,24,1,0,0
2020-08-29,Northern,Berane,173,8,9,0
2020-08-29,Northern,Bijelo Polje,314,6,3,0
2020-08-29,Northern,Gusinje,14,2,2,1
2020-08-29,Northern,Kolasin,9,0,1,0
2020-08-29,Northern,Mojkovac,14,0,0,0
2020-08-29,Northern,Petnjica,3,1,0,0
2020-08-29,Northern,Plav,7,5,0,0
2020-08-29,Northern,Pluzine,12,0,0,0
2020-08-29,Northern,Rozaje,225,11,13,0
2020-08-29,Northern,Savnik,10,0,0,0
2020-08-29,Northern,Zabljak,0,1,0,0
2020-08-29,Northern,Pljevlja,84,5,3,0
2020-08-30,Central,Podgorica,1364,16,25,3
2020-08-30,Central,Cetinje,77,1,1,0
2020-08-30,Central,Danilovgrad,18,1,0,0
2020-08-30,Central,Niksic,428,11,0,0
2020-08-30,Central,Tuzi,47,2,0,0
2020-08-30,Costal,Bar,145,3,0,0
2020-08-30,Costal,Budva,126,0,3,0
2020-08-30,Costal,Herceg Novi,54,1,0,0
2020-08-30,Costal,Kotor,75,2,1,0
2020-08-30,Costal,Tivat,41,1,2,0
2020-08-30,Costal,Ulcinj,90,1,1,0
2020-08-30,Northern,Andrijevica,24,1,0,0
2020-08-30,Northern,Berane,180,10,7,2
2020-08-30,Northern,Bijelo Polje,324,6,10,0
2020-08-30,Northern,Gusinje,16,2,2,0
2020-08-30,Northern,Kolasin,9,0,0,0
2020-08-30,Northern,Mojkovac,14,0,0,0
2020-08-30,Northern,Petnjica,3,1,0,0
2020-08-30,Northern,Plav,7,5,0,0
2020-08-30,Northern,Pluzine,12,0,0,0
2020-08-30,Northern,Rozaje,225,11,0,0
2020-08-30,Northern,Savnik,10,0,0,0
2020-08-30,Northern,Zabljak,0,1,0,0
2020-08-30,Northern,Pljevlja,87,5,3,0
2020-08-31,Central,Podgorica,1392,16,28,0
2020-08-31,Central,Cetinje,77,1,0,0
2020-08-31,Central,Danilovgrad,18,1,0,0
2020-08-31,Central,Niksic,434,11,6,0
2020-08-31,Central,Tuzi,47,2,0,0
2020-08-31,Costal,Bar,145,3,0,0
2020-08-31,Costal,Budva,126,0,0,0
2020-08-31,Costal,Herceg Novi,54,1,0,0
2020-08-31,Costal,Kotor,75,2,0,0
2020-08-31,Costal,Tivat,42,1,1,0
2020-08-31,Costal,Ulcinj,91,1,1,0
2020-08-31,Northern,Andrijevica,24,1,0,0
2020-08-31,Northern,Berane,181,10,1,0
2020-08-31,Northern,Bijelo Polje,328,7,4,1
2020-08-31,Northern,Gusinje,16,2,0,0
2020-08-31,Northern,Kolasin,9,0,0,0
2020-08-31,Northern,Mojkovac,14,0,0,0
2020-08-31,Northern,Petnjica,3,1,0,0
2020-08-31,Northern,Plav,7,6,0,1
2020-08-31,Northern,Pluzine,12,0,0,0
2020-08-31,Northern,Rozaje,228,11,3,0
2020-08-31,Northern,Savnik,10,0,0,0
2020-08-31,Northern,Zabljak,0,1,0,0
2020-08-31,Northern,Pljevlja,87,5,0,0
2020-09-01,Central,Podgorica,1410,16,18,0
2020-09-01,Central,Cetinje,78,1,1,0
2020-09-01,Central,Danilovgrad,18,1,0,0
2020-09-01,Central,Niksic,454,11,20,0
2020-09-01,Central,Tuzi,47,2,0,0
2020-09-01,Costal,Bar,145,3,0,0
2020-09-01,Costal,Budva,128,0,2,0
2020-09-01,Costal,Herceg Novi,55,1,1,0
2020-09-01,Costal,Kotor,76,2,1,0
2020-09-01,Costal,Tivat,44,1,2,0
2020-09-01,Costal,Ulcinj,92,1,1,0
2020-09-01,Northern,Andrijevica,24,1,0,0
2020-09-01,Northern,Berane,200,12,19,2
2020-09-01,Northern,Bijelo Polje,332,7,4,0
2020-09-01,Northern,Gusinje,16,2,0,0
2020-09-01,Northern,Kolasin,9,0,0,0
2020-09-01,Northern,Mojkovac,15,0,1,0
2020-09-01,Northern,Petnjica,3,1,0,0
2020-09-01,Northern,Plav,7,6,0,0
2020-09-01,Northern,Pluzine,12,0,0,0
2020-09-01,Northern,Rozaje,234,11,6,0
2020-09-01,Northern,Savnik,10,0,0,0
2020-09-01,Northern,Zabljak,0,1,0,0
2020-09-01,Northern,Pljevlja,91,5,4,0
2020-09-02,Central,Podgorica,1450,17,40,1
2020-09-02,Central,Cetinje,81,1,3,0
2020-09-02,Central,Danilovgrad,18,1,0,0
2020-09-02,Central,Niksic,459,11,5,0
2020-09-02,Central,Tuzi,47,2,0,0
2020-09-02,Costal,Bar,145,3,0,0
2020-09-02,Costal,Budva,132,0,4,0
2020-09-02,Costal,Herceg Novi,55,1,0,0
2020-09-02,Costal,Kotor,77,2,1,0
2020-09-02,Costal,Tivat,44,1,0,0
2020-09-02,Costal,Ulcinj,92,1,0,0
2020-09-02,Northern,Andrijevica,24,1,0,0
2020-09-02,Northern,Berane,214,13,14,1
2020-09-02,Northern,Bijelo Polje,341,7,9,0
2020-09-02,Northern,Gusinje,16,2,0,0
2020-09-02,Northern,Kolasin,9,0,0,0
2020-09-02,Northern,Mojkovac,15,0,0,0
2020-09-02,Northern,Petnjica,3,1,0,0
2020-09-02,Northern,Plav,7,6,0,0
2020-09-02,Northern,Pluzine,12,0,0,0
2020-09-02,Northern,Rozaje,254,11,20,0
2020-09-02,Northern,Savnik,10,0,0,0
2020-09-02,Northern,Zabljak,0,1,0,0
2020-09-02,Northern,Pljevlja,93,5,2,0
2020-09-03,Central,Podgorica,1482,17,32,0
2020-09-03,Central,Cetinje,82,1,1,0
2020-09-03,Central,Danilovgrad,18,1,0,0
2020-09-03,Central,Niksic,494,11,35,0
2020-09-03,Central,Tuzi,47,2,0,0
2020-09-03,Costal,Bar,147,3,2,0
2020-09-03,Costal,Budva,135,0,3,0
2020-09-03,Costal,Herceg Novi,58,1,3,0
2020-09-03,Costal,Kotor,80,2,3,0
2020-09-03,Costal,Tivat,44,1,0,0
2020-09-03,Costal,Ulcinj,92,1,0,0
2020-09-03,Northern,Andrijevica,24,1,0,0
2020-09-03,Northern,Berane,238,13,24,0
2020-09-03,Northern,Bijelo Polje,366,7,25,0
2020-09-03,Northern,Gusinje,16,2,0,0
2020-09-03,Northern,Kolasin,9,0,0,0
2020-09-03,Northern,Mojkovac,15,0,0,0
2020-09-03,Northern,Petnjica,3,1,0,0
2020-09-03,Northern,Plav,7,6,0,0
2020-09-03,Northern,Pluzine,12,0,0,0
2020-09-03,Northern,Rozaje,260,11,6,0
2020-09-03,Northern,Savnik,10,0,0,0
2020-09-03,Northern,Zabljak,0,1,0,0
2020-09-03,Northern,Pljevlja,96,5,3,0
2020-09-04,Central,Podgorica,1520,17,38,0
2020-09-04,Central,Cetinje,83,1,1,0
2020-09-04,Central,Danilovgrad,19,1,1,0
2020-09-04,Central,Niksic,496,11,2,0
2020-09-04,Central,Tuzi,47,2,0,0
2020-09-04,Costal,Bar,150,3,3,0
2020-09-04,Costal,Budva,142,0,7,0
2020-09-04,Costal,Herceg Novi,58,1,0,0
2020-09-04,Costal,Kotor,84,2,4,0
2020-09-04,Costal,Tivat,45,1,1,0
2020-09-04,Costal,Ulcinj,92,1,0,0
2020-09-04,Northern,Andrijevica,24,1,0,0
2020-09-04,Northern,Berane,258,13,20,0
2020-09-04,Northern,Bijelo Polje,380,7,14,0
2020-09-04,Northern,Gusinje,16,2,0,0
2020-09-04,Northern,Kolasin,9,0,0,0
2020-09-04,Northern,Mojkovac,16,1,1,1
2020-09-04,Northern,Petnjica,3,1,0,0
2020-09-04,Northern,Plav,7,6,0,0
2020-09-04,Northern,Pluzine,12,0,0,0
2020-09-04,Northern,Rozaje,276,12,16,1
2020-09-04,Northern,Savnik,10,0,0,0
2020-09-04,Northern,Zabljak,0,1,0,0
2020-09-04,Northern,Pljevlja,98,5,2,0
2020-09-05,Central,Podgorica,1555,17,35,0
2020-09-05,Central,Cetinje,83,1,0,0
2020-09-05,Central,Danilovgrad,19,1,0,0
2020-09-05,Central,Niksic,537,11,41,0
2020-09-05,Central,Tuzi,47,2,0,0
2020-09-05,Costal,Bar,151,3,1,0
2020-09-05,Costal,Budva,146,0,4,0
2020-09-05,Costal,Herceg Novi,58,1,0,0
2020-09-05,Costal,Kotor,97,2,13,0
2020-09-05,Costal,Tivat,45,1,0,0
2020-09-05,Costal,Ulcinj,96,1,4,0
2020-09-05,Northern,Andrijevica,28,1,4,0
2020-09-05,Northern,Berane,288,14,30,1
2020-09-05,Northern,Bijelo Polje,381,7,1,0
2020-09-05,Northern,Gusinje,17,2,1,0
2020-09-05,Northern,Kolasin,10,0,1,0
2020-09-05,Northern,Mojkovac,16,1,0,0
2020-09-05,Northern,Petnjica,3,1,0,0
2020-09-05,Northern,Plav,7,6,0,0
2020-09-05,Northern,Pluzine,12,0,0,0
2020-09-05,Northern,Rozaje,277,12,1,0
2020-09-05,Northern,Savnik,10,0,0,0
2020-09-05,Northern,Zabljak,0,1,0,0
2020-09-05,Northern,Pljevlja,98,5,0,0
2020-09-06,Central,Podgorica,1593,17,38,0
2020-09-06,Central,Cetinje,85,1,2,0
2020-09-06,Central,Danilovgrad,19,1,0,0
2020-09-06,Central,Niksic,594,11,57,0
2020-09-06,Central,Tuzi,47,2,0,0
2020-09-06,Costal,Bar,153,3,2,0
2020-09-06,Costal,Budva,150,0,4,0
2020-09-06,Costal,Herceg Novi,59,1,1,0
2020-09-06,Costal,Kotor,97,2,0,0
2020-09-06,Costal,Tivat,45,1,0,0
2020-09-06,Costal,Ulcinj,97,1,1,0
2020-09-06,Northern,Andrijevica,29,1,1,0
2020-09-06,Northern,Berane,303,14,15,0
2020-09-06,Northern,Bijelo Polje,383,8,2,1
2020-09-06,Northern,Gusinje,17,2,0,0
2020-09-06,Northern,Kolasin,10,0,0,0
2020-09-06,Northern,Mojkovac,17,1,1,0
2020-09-06,Northern,Petnjica,3,1,0,0
2020-09-06,Northern,Plav,7,6,0,0
2020-09-06,Northern,Pluzine,12,0,0,0
2020-09-06,Northern,Rozaje,281,12,4,0
2020-09-06,Northern,Savnik,10,0,0,0
2020-09-06,Northern,Zabljak,0,1,0,0
2020-09-06,Northern,Pljevlja,100,5,2,0
2020-09-07,Central,Podgorica,1611,17,18,0
2020-09-07,Central,Cetinje,86,1,1,0
2020-09-07,Central,Danilovgrad,19,1,0,0
2020-09-07,Central,Niksic,594,12,0,1
2020-09-07,Central,Tuzi,49,2,2,0
2020-09-07,Costal,Bar,154,3,1,0
2020-09-07,Costal,Budva,150,0,0,0
2020-09-07,Costal,Herceg Novi,59,1,0,0
2020-09-07,Costal,Kotor,99,2,2,0
2020-09-07,Costal,Tivat,45,1,0,0
2020-09-07,Costal,Ulcinj,97,1,0,0
2020-09-07,Northern,Andrijevica,38,1,9,0
2020-09-07,Northern,Berane,351,14,48,0
2020-09-07,Northern,Bijelo Polje,388,8,5,0
2020-09-07,Northern,Gusinje,17,2,0,0
2020-09-07,Northern,Kolasin,10,0,0,0
2020-09-07,Northern,Mojkovac,18,1,1,0
2020-09-07,Northern,Petnjica,3,1,0,0
2020-09-07,Northern,Plav,7,6,0,0
2020-09-07,Northern,Pluzine,12,0,0,0
2020-09-07,Northern,Rozaje,294,12,13,0
2020-09-07,Northern,Savnik,10,0,0,0
2020-09-07,Northern,Zabljak,0,1,0,0
2020-09-07,Northern,Pljevlja,104,5,4,0
2020-09-08,Central,Podgorica,1684,17,73,0
2020-09-08,Central,Cetinje,88,1,2,0
2020-09-08,Central,Danilovgrad,19,1,0,0
2020-09-08,Central,Niksic,637,12,43,0
2020-09-08,Central,Tuzi,49,2,0,0
2020-09-08,Costal,Bar,156,3,2,0
2020-09-08,Costal,Budva,154,0,4,0
2020-09-08,Costal,Herceg Novi,62,1,3,0
2020-09-08,Costal,Kotor,99,2,0,0
2020-09-08,Costal,Tivat,46,2,1,1
2020-09-08,Costal,Ulcinj,97,1,0,0
2020-09-08,Northern,Andrijevica,39,1,1,0
2020-09-08,Northern,Berane,391,14,40,0
2020-09-08,Northern,Bijelo Polje,410,8,22,0
2020-09-08,Northern,Gusinje,17,2,0,0
2020-09-08,Northern,Kolasin,10,0,0,0
2020-09-08,Northern,Mojkovac,21,1,3,0
2020-09-08,Northern,Petnjica,3,1,0,0
2020-09-08,Northern,Plav,7,6,0,0
2020-09-08,Northern,Pluzine,12,0,0,0
2020-09-08,Northern,Rozaje,307,12,13,0
2020-09-08,Northern,Savnik,10,0,0,0
2020-09-08,Northern,Zabljak,0,1,0,0
2020-09-08,Northern,Pljevlja,112,6,8,1
2020-09-09,Central,Podgorica,1724,17,40,0
2020-09-09,Central,Cetinje,92,2,4,1
2020-09-09,Central,Danilovgrad,19,1,0,0
2020-09-09,Central,Niksic,673,12,36,0
2020-09-09,Central,Tuzi,49,2,0,0
2020-09-09,Costal,Bar,158,3,2,0
2020-09-09,Costal,Budva,154,0,0,0
2020-09-09,Costal,Herceg Novi,68,1,6,0
2020-09-09,Costal,Kotor,107,2,8,0
2020-09-09,Costal,Tivat,46,2,0,0
2020-09-09,Costal,Ulcinj,99,1,2,0
2020-09-09,Northern,Andrijevica,40,1,1,0
2020-09-09,Northern,Berane,460,14,69,0
2020-09-09,Northern,Bijelo Polje,423,8,13,0
